block_identifier,service_id,trip_id,trip_sequence
5908555,117816,47376799,3
5908555,117816,47376797,4
5908555,117816,47376718,5
5908555,117816,47377411,8
5908555,117816,47376549,9
5908555,117816,47376534,10
5908555,117816,47377421,11
5908555,117816,47376675,14
5908555,117816,47376787,15
5908555,117816,47376761,16
5908555,117816,47376730,17
5908555,117816,47376700,20
5908555,117816,47376793,21
5908555,117816,47376801,22
5908555,117816,47376737,23
5908555,117816,47376702,26
5908555,117816,47376851,27
5908555,117816,47376845,30
5908555,117816,47376742,31
5908555,117816,47376688,34
5908555,117816,47376828,37
5908556,117816,47376541,1
5908556,117816,47376524,2
5908556,117816,47376603,3
5908556,117816,47376632,4
5908556,117816,47376576,7
5908556,117816,47376615,8
5908556,117816,47376579,11
5908556,117816,47376618,12
5908556,117816,47376582,15
5908556,117816,47376620,16
5908556,117816,47376585,19
5908556,117816,47376623,20
5908556,117816,47376588,23
5908556,117816,47376626,24
5908556,117816,47376516,25
5908556,117816,47376561,26
5908556,117816,47377425,27
5908556,117816,47377401,30
5908556,117816,47376553,31
5908556,117816,47376647,32
5908556,117816,47376656,33
5908557,117816,47377484,1
5908557,117816,47377316,4
5908558,117816,47376821,1
5908558,117816,47376771,2
5908558,117816,47376744,3
5908558,117816,47376715,4
5908558,117816,47376692,7
5908558,117816,47376776,8
5908558,117816,47376750,9
5908558,117816,47376721,10
5908558,117816,47377394,13
5908558,117816,47376556,14
5908558,117816,47376557,15
5908558,117816,47377424,16
5908558,117816,47377403,19
5908558,117816,47376664,20
5908558,117816,47376538,21
5908558,117816,47377427,22
5908558,117816,47377404,25
5908558,117816,47376650,26
5908558,117816,47376519,27
5908558,117816,47376570,28
5908559,117816,47376668,1
5908559,117816,47376773,2
5908559,117816,47376808,3
5908560,117816,49644371,1
5908560,117816,49644374,2
5908560,117816,47376640,4
5908560,117816,47376716,5
5908560,117816,47377408,8
5908560,117816,47376547,9
5908560,117816,47376532,10
5908560,117816,47377418,11
5908560,117816,47376673,14
5908560,117816,47376784,15
5908560,117816,47376758,16
5908560,117816,47376713,17
5908560,117816,47377402,20
5908560,117816,47376517,21
5908560,117816,47376564,22
5908560,117816,47377428,23
5908561,117816,47376710,1
5908561,117816,47376774,2
5908561,117816,47376809,3
5908561,117816,47376819,4
5908561,117816,47377410,7
5908561,117816,47376548,8
5908561,117816,47376569,9
5908561,117816,47377420,10
5908561,117816,47376674,13
5908561,117816,47376786,14
5908561,117816,47376760,15
5908561,117816,47376711,16
5908561,117816,47376679,19
5908561,117816,47376639,20
5908562,117816,47377625,1
5908562,117816,47377626,2
5908562,117816,47377627,3
5908563,117816,47376291,1
5908564,117816,47377685,2
5908565,117816,47377158,1
5908566,117816,47377200,1
5908567,117816,47377190,2
5908568,117816,47377390,2
5908569,117816,47377097,2
5908569,117816,47377436,5
5908569,117816,47377108,8
5908569,117816,47377062,11
5908569,117816,47377120,14
5908569,117816,47377074,17
5908569,117816,47377132,20
5908569,117816,47377087,23
5908569,117816,47377341,26
5908569,117816,47377322,27
5908569,117816,47377352,30
5908569,117816,47377331,31
5908570,117816,47376523,1
5908570,117816,47376705,2
5908570,117816,47377406,5
5908570,117816,47376566,6
5908570,117816,47376531,7
5908570,117816,47377416,8
5908570,117816,47376694,11
5908570,117816,47376782,12
5908570,117816,47376756,13
5908570,117816,47376727,14
5908570,117816,47376707,17
5908570,117816,47376789,18
5908570,117816,47376764,19
5908570,117816,47376731,20
5908570,117816,47376681,23
5908570,117816,47376796,24
5908570,117816,47376803,25
5908570,117816,47376739,26
5908570,117816,47376686,29
5908570,117816,47376849,30
5908570,117816,47376846,33
5908570,117816,47376827,34
5908570,117816,47376829,37
5908571,117816,47377309,1
5908572,117816,47377485,1
5908572,117816,47377310,4
5908573,117816,47377315,1
5908574,117816,47377482,1
5908574,117816,47377483,4
5908575,117816,47377297,2
5908576,117816,47378541,2
5908576,117816,49605762,5
5908576,117816,47378549,8
5908576,117816,47378535,11
5908576,117816,47378557,14
5908576,117816,47378566,17
5908576,117816,47378568,20
5908577,117816,47378506,2
5908577,117816,47378514,5
5908577,117816,47378525,8
5908577,117816,47378550,11
5908578,117816,49605744,2
5908578,117816,49809257,5
5908578,117816,47378503,8
5908578,117816,47378464,11
5908578,117816,47378502,14
5908578,117816,47378492,17
5908578,117816,47378479,20
5908578,117816,47378517,23
5908578,117816,47378519,26
5908578,117816,47378546,29
5908578,117816,47378533,32
5908578,117816,47378553,35
5908578,117816,47378539,38
5908578,117816,47378569,41
5908578,117816,47378564,44
5908579,117816,49605743,2
5908579,117816,47378484,5
5908579,117816,47378439,8
5908579,117816,47378465,11
5908579,117816,47378438,14
5908579,117816,47378491,17
5908579,117816,47378480,20
5908579,117816,47378488,23
5908579,117816,47378523,26
5908579,117816,47378544,29
5908579,117816,47378531,32
5908579,117816,47378552,35
5908579,117816,47378537,38
5908579,117816,47378563,41
5908579,117816,47378567,44
5908579,117816,47378571,47
5908580,117816,47378623,2
5908580,117816,47378445,5
5908580,117816,47378452,8
5908580,117816,47378436,11
5908580,117816,47378463,14
5908580,117816,47378474,17
5908580,117816,47378487,20
5908580,117816,47378481,23
5908580,117816,47378515,26
5908580,117816,47378526,29
5908580,117816,47378547,32
5908580,117816,47378521,35
5908580,117816,47378554,38
5908581,117816,47378409,2
5908581,117816,47378415,5
5908581,117816,47378418,8
5908581,117816,47378427,11
5908581,117816,47378443,14
5908581,117816,47378461,17
5908581,117816,47378451,20
5908581,117816,47378511,23
5908581,117816,47378482,26
5908581,117816,47378500,29
5908581,117816,47378524,32
5908581,117816,49605796,35
5908581,117816,47378520,38
5908582,117816,47377666,1
5908582,117816,49605737,4
5908582,117816,47378548,7
5908582,117816,47378522,10
5908582,117816,47378555,13
5908582,117816,47378562,16
5908582,117816,47378570,19
5908582,117816,47378565,22
5908583,117816,47378435,2
5908583,117816,49605782,5
5908583,117816,47378431,8
5908583,117816,47378458,11
5908583,117816,47378444,14
5908583,117816,47378489,17
5908583,117816,47378475,20
5908583,117816,47378496,23
5908583,117816,47378505,26
5908583,117816,47378542,29
5908584,117816,47378405,2
5908584,117816,47378412,5
5908584,117816,47378417,8
5908584,117816,47378622,11
5908585,117816,47378414,2
5908585,117816,47378423,5
5908586,117816,47378434,1
5908586,117816,47378455,4
5908586,117816,47378447,7
5908586,117816,47378460,10
5908586,117816,47378450,13
5908586,117816,47378490,16
5908586,117816,47378472,19
5908586,117816,47378512,22
5908586,117816,47378507,25
5908586,117816,47378543,28
5908586,117816,47378532,31
5908586,117816,47378559,34
5908586,117816,47378536,37
5908587,117816,47378429,2
5908587,117816,47378422,5
5908587,117816,49605750,8
5908587,117816,47378459,11
5908587,117816,47378449,14
5908587,117816,47378456,17
5908587,117816,47378478,20
5908587,117816,47378493,23
5908587,117816,47378477,26
5908587,117816,47378518,29
5908588,117816,47378420,2
5908588,117816,47378469,5
5908589,117816,47378406,2
5908589,117816,47378411,5
5908589,117816,47378413,8
5908589,117816,49638739,11
5908589,117816,47378430,14
5908589,117816,47378468,17
5908589,117816,47378437,20
5908589,117816,47378466,23
5908589,117816,47378473,26
5908589,117816,47378495,29
5908589,117816,47378504,32
5908589,117816,49605787,35
5908589,117816,47378530,38
5908589,117816,47378558,41
5908589,117816,47378560,44
5908589,117816,47378556,47
5908590,117816,47378407,2
5908590,117816,47378408,5
5908590,117816,47378454,8
5908590,117816,47378446,11
5908590,117816,47378433,14
5908590,117816,47378448,17
5908590,117816,47378467,20
5908590,117816,47378471,23
5908591,117816,47378494,2
5908591,117816,47378499,5
5908591,117816,47378516,8
5908591,117816,47378529,11
5908591,117816,47378551,14
5908591,117816,47378534,17
5908592,117816,47376855,2
5908592,117816,47376859,5
5908592,117816,47377009,8
5908592,117816,47376879,11
5908592,117816,47376891,14
5908592,117816,47376900,17
5908592,117816,47376914,20
5908592,117816,47376921,23
5908592,117816,47376932,26
5908592,117816,47377001,29
5908592,117816,47376953,32
5908592,117816,47376961,35
5908592,117816,47376979,38
5908592,117816,47377763,41
5908592,117816,47377008,44
5908592,117816,47376991,47
5908592,117816,47376996,50
5908592,117816,47376998,53
5908592,117816,47377034,56
5908592,117816,47377000,59
5908593,117816,47376957,2
5908593,117816,47376973,5
5908593,117816,47377002,8
5908594,117816,47376968,2
5908594,117816,47376974,5
5908594,117816,47377755,8
5908594,117816,47376989,11
5908594,117816,47377015,14
5908594,117816,47376997,17
5908594,117816,47379147,20
5908594,117816,47379150,23
5908594,117816,47377035,26
5908594,117816,47377032,29
5908595,117816,47377025,2
5908595,117816,47376876,5
5908595,117816,47376890,8
5908595,117816,47376897,11
5908595,117816,47376907,14
5908595,117816,47376918,17
5908595,117816,47376931,20
5908595,117816,47376940,23
5908595,117816,47377012,26
5908595,117816,47376958,29
5908595,117816,47376977,32
5908595,117816,47377003,35
5908595,117816,47376988,38
5908596,117816,47376858,2
5908596,117816,47376868,5
5908596,117816,47377013,8
5908596,117816,47376885,11
5908597,117816,47376937,2
5908597,117816,47376945,5
5908597,117816,47376955,8
5908597,117816,47376963,11
5908597,117816,47377756,14
5908597,117816,47376984,17
5908598,117816,47376863,2
5908598,117816,47376867,5
5908598,117816,47376880,8
5908598,117816,47376874,11
5908598,117816,47376896,14
5908598,117816,47376904,17
5908598,117816,47376919,20
5908598,117816,47376926,23
5908598,117816,47376942,26
5908598,117816,47376948,29
5908598,117816,47376962,32
5908598,117816,47376972,35
5908598,117816,47376983,38
5908598,117816,47376987,41
5908598,117816,47377014,44
5908598,117816,47377020,47
5908598,117816,47379146,50
5908599,117816,47376949,2
5908599,117816,47376964,5
5908599,117816,47377024,8
5908599,117816,47376985,11
5908599,117816,47377006,14
5908599,117816,47376992,17
5908599,117816,47376995,20
5908599,117816,47377033,23
5908599,117816,47377022,26
5908599,117816,47377036,29
5908600,117816,47377433,2
5908600,117816,47376865,5
5908600,117816,47376870,8
5908600,117816,47376881,11
5908600,117816,47376888,14
5908600,117816,47376902,17
5908600,117816,47376909,20
5908600,117816,47376920,23
5908600,117816,47376930,26
5908600,117816,47376943,29
5908600,117816,47376950,32
5908600,117816,47376966,35
5908600,117816,47377023,38
5908600,117816,47376986,41
5908601,117816,47377761,2
5908601,117816,47376871,5
5908601,117816,47377010,8
5908601,117816,47376886,11
5908601,117816,47377434,14
5908601,117816,47376908,17
5908601,117816,47376916,20
5908601,117816,47376929,23
5908601,117816,47376934,26
5908601,117816,47376951,29
5908601,117816,47376956,32
5908601,117816,47377026,35
5908601,117816,47376978,38
5908601,117816,47377007,41
5908601,117816,47377018,44
5908601,117816,47377016,47
5908601,117816,47377028,50
5908601,117816,47379148,53
5908602,117816,47377011,2
5908602,117816,47376965,5
5908602,117816,47376980,8
5908602,117816,47377005,11
5908602,117816,47376990,14
5908602,117816,47376993,17
5908602,117816,47377435,20
5908602,117816,47379149,23
5908603,117816,47377907,2
5908603,117816,47376857,5
5908603,117816,47377481,8
5908604,117816,47377908,2
5908604,117816,47376854,5
5908604,117816,47377760,8
5908604,117816,47376869,11
5908604,117816,47377038,14
5908604,117816,47376883,17
5908604,117816,47376892,20
5908604,117816,47376906,23
5908604,117816,47376911,26
5908604,117816,47376928,29
5908604,117816,47376933,32
5908604,117816,47377027,35
5908604,117816,47376952,38
5908604,117816,47377307,41
5908605,117816,47376853,2
5908605,117816,47376861,5
5908605,117816,47376866,8
5908605,117816,47376877,11
5908605,117816,47376882,14
5908605,117816,47376895,17
5908605,117816,47376901,20
5908605,117816,47376917,23
5908605,117816,47376922,26
5908605,117816,47376941,29
5908605,117816,47376944,32
5908605,117816,47376960,35
5908605,117816,47376971,38
5908605,117816,47376982,41
5908606,117816,47376856,2
5908606,117816,47376864,5
5908606,117816,47376875,8
5908606,117816,47377004,11
5908607,117816,47801904,1
5908607,117816,47801946,2
5908607,117816,47801911,3
5908607,117816,47801953,4
5908607,117816,47801918,5
5908608,117816,47801905,1
5908608,117816,47801947,2
5908608,117816,47801912,3
5908608,117816,47801954,4
5908608,117816,47801919,5
5908609,117816,47801906,1
5908609,117816,47801948,2
5908609,117816,47801913,3
5908610,117816,47801945,1
5908610,117816,47801910,2
5908610,117816,47801952,3
5908610,117816,47801917,4
5908610,117816,47801959,5
5908611,117816,47801907,1
5908611,117816,47801949,2
5908611,117816,47801914,3
5908611,117816,47801956,4
5908611,117816,47801921,5
5908612,117816,47801908,1
5908612,117816,47801950,2
5908612,117816,47801915,3
5908612,117816,47801957,4
5908612,117816,47801922,5
5908613,117816,47801909,1
5908613,117816,47801951,2
5908613,117816,47801916,3
5908613,117816,47801958,4
5908613,117816,47801923,5
5908614,117816,47801924,1
5908614,117816,47801967,2
5908614,117816,47801933,3
5908614,117816,47801974,4
5908614,117816,47801939,5
5908614,117816,47801985,8
5908615,117816,47801963,1
5908615,117816,47801930,2
5908615,117816,47801971,3
5908615,117816,47801936,4
5908615,117816,47801979,7
5908615,117816,47801942,8
5908616,117816,47801925,1
5908616,117816,47801968,2
5908616,117816,47801934,3
5908616,117816,47801975,4
5908616,117816,47801940,5
5908616,117816,47801987,8
5908617,117816,47801927,1
5908617,117816,47801969,2
5908617,117816,47801935,3
5908617,117816,47801976,4
5908617,117816,47801941,5
5908617,117816,47801988,8
5908618,117816,47801964,1
5908618,117816,47801931,2
5908618,117816,47801972,3
5908618,117816,47801937,4
5908618,117816,47801981,7
5908618,117816,47801943,8
5908619,117816,47801966,1
5908619,117816,47801932,2
5908619,117816,47801973,3
5908619,117816,47801938,4
5908619,117816,47801983,7
5908620,117816,47801955,1
5908620,117816,47801920,2
5908620,117816,47801962,3
5908620,117816,47801929,4
5908620,117816,47801970,5
5908621,117816,47801961,1
5908621,117816,47801928,2
5908622,117816,47801960,1
5908622,117816,47801926,2
5908623,25991,47382934,1
5908623,25991,47383000,2
5908623,25991,47382892,5
5908623,25991,47382983,6
5908623,25991,47382937,7
5908623,25991,47382911,8
5908623,25991,47382879,11
5908623,25991,47382968,12
5908623,25991,47382944,13
5908623,25991,47382918,14
5908623,25991,47382883,17
5908623,25991,47382975,18
5908623,25991,47382951,19
5908623,25991,47382907,20
5908623,25991,47382902,23
5908623,25991,47382978,24
5908623,25991,47382985,25
5908623,25991,47382928,26
5908623,25991,47382890,29
5908624,25991,47382935,1
5908624,25991,47382998,2
5908624,25991,47382894,5
5908624,25991,47382962,6
5908624,25991,47382938,7
5908624,25991,47382912,8
5908624,25991,47382897,11
5908624,25991,47382969,12
5908624,25991,47382945,13
5908624,25991,47382919,14
5908624,25991,47382900,17
5908624,25991,47382957,18
5908624,25991,47382952,19
5908624,25991,47382924,20
5908624,25991,47382903,23
5908624,25991,47382979,24
5908624,25991,47382986,25
5908624,25991,47382929,26
5908624,25991,47383004,29
5908624,25991,47383014,30
5908624,25991,47383019,33
5908624,25991,47383006,34
5908624,25991,47383003,37
5908624,25991,47383010,40
5908625,25991,47382876,2
5908625,25991,47382960,3
5908625,25991,47382993,4
5908625,25991,47382909,5
5908625,25991,47382896,8
5908625,25991,47382965,9
5908625,25991,47382941,10
5908625,25991,47382915,11
5908625,25991,47382899,14
5908625,25991,47382972,15
5908625,25991,47382948,16
5908625,25991,47382925,17
5908625,25991,47382901,20
5908625,25991,47382959,21
5908625,25991,47383129,22
5908625,25991,47383783,23
5908625,25991,47382888,26
5908625,25991,47382990,27
5908625,25991,47382989,28
5908625,25991,47382932,29
5908625,25991,47383012,32
5908625,25991,47385045,35
5908626,25991,47382893,2
5908626,25991,47382984,3
5908626,25991,47382982,4
5908626,25991,47382910,5
5908626,25991,47382878,8
5908626,25991,47382967,9
5908626,25991,47382943,10
5908626,25991,47382917,11
5908626,25991,47382882,14
5908626,25991,47382974,15
5908626,25991,47382950,16
5908626,25991,47382922,17
5908626,25991,47382904,20
5908626,25991,47382977,21
5908626,25991,47382956,22
5908626,25991,47382927,23
5908626,25991,47382889,26
5908626,25991,47382991,27
5908626,25991,47383018,30
5908626,25991,47383005,31
5908626,25991,47383002,34
5908626,25991,47383013,35
5908627,25991,47382906,2
5908627,25991,47382961,3
5908627,25991,47382994,4
5908627,25991,47382999,5
5908627,25991,47382877,8
5908627,25991,47382966,9
5908627,25991,47382942,10
5908627,25991,47382916,11
5908627,25991,47382881,14
5908627,25991,47382973,15
5908627,25991,47382949,16
5908627,25991,47382921,17
5908627,25991,47382885,20
5908627,25991,47382976,21
5908627,25991,47382955,22
5908627,25991,47382926,23
5908628,25991,47382936,1
5908628,25991,47382997,2
5908628,25991,47382895,5
5908628,25991,47382963,6
5908628,25991,47382939,7
5908628,25991,47382913,8
5908628,25991,47382898,11
5908628,25991,47382970,12
5908628,25991,47382946,13
5908628,25991,47382920,14
5908628,25991,47382884,17
5908628,25991,47382995,18
5908628,25991,47382953,19
5908628,25991,47382923,20
5908628,25991,47382886,23
5908628,25991,47382980,24
5908628,25991,47382987,25
5908628,25991,47382930,26
5908628,25991,47382891,29
5908628,25991,47383784,32
5908629,25991,47383132,2
5908629,25991,47383201,5
5908629,25991,47383138,8
5908629,25991,47383207,11
5908629,25991,47383144,14
5908629,25991,47383214,17
5908629,25991,47383151,20
5908629,25991,47383221,23
5908629,25991,47383158,26
5908629,25991,47383228,29
5908629,25991,47383165,32
5908629,25991,47383235,35
5908629,25991,47383172,38
5908629,25991,47383242,41
5908629,25991,47383179,44
5908629,25991,47383249,47
5908629,25991,47383186,50
5908629,25991,47383255,53
5908629,25991,47383192,56
5908629,25991,47383261,59
5908630,25991,47383208,2
5908630,25991,47383145,5
5908630,25991,47383215,8
5908630,25991,47383152,11
5908630,25991,47383222,14
5908630,25991,47383159,17
5908630,25991,47383229,20
5908630,25991,47383166,23
5908630,25991,47383236,26
5908630,25991,47383173,29
5908630,25991,47383243,32
5908630,25991,47383180,35
5908630,25991,47383250,38
5908630,25991,47383187,41
5908630,25991,47383256,44
5908630,25991,47383193,47
5908630,25991,47383262,50
5908630,25991,47383196,53
5908630,25991,47383265,56
5908631,25991,47383464,1
5908631,25991,47383378,2
5908631,25991,47383278,5
5908631,25991,47383502,6
5908631,25991,47383470,9
5908631,25991,47383270,10
5908631,25991,47383385,13
5908631,25991,47383509,14
5908631,25991,47383477,17
5908631,25991,47383358,18
5908631,25991,47383307,21
5908631,25991,47383516,22
5908631,25991,47383484,25
5908631,25991,47383296,26
5908631,25991,47383363,29
5908631,25991,47383523,30
5908631,25991,47383419,33
5908631,25991,47383324,34
5908632,25991,47383465,1
5908632,25991,47383284,2
5908632,25991,47383368,5
5908632,25991,47383503,6
5908632,25991,47383471,9
5908632,25991,47383303,10
5908632,25991,47383291,13
5908632,25991,47383510,14
5908632,25991,47383478,17
5908632,25991,47383294,18
5908632,25991,47383383,21
5908632,25991,47383517,22
5908632,25991,47383485,25
5908632,25991,47383373,26
5908632,25991,47383281,29
5908632,25991,47383524,30
5908632,25991,47383420,33
5908632,25991,47383309,34
5908632,25991,47383325,37
5908633,25991,47383388,2
5908633,25991,47383498,3
5908633,25991,47383467,6
5908633,25991,47383310,7
5908633,25991,47383386,10
5908633,25991,47383505,11
5908633,25991,47383473,14
5908633,25991,47383301,15
5908633,25991,47383305,18
5908633,25991,47383512,19
5908633,25991,47383480,22
5908633,25991,47383313,23
5908633,25991,47383364,26
5908633,25991,47383519,27
5908633,25991,47383487,30
5908633,25991,47383356,31
5908633,25991,47383288,34
5908633,25991,47383526,35
5908633,25991,47383422,38
5908633,25991,47383341,39
5908634,25991,47383463,1
5908634,25991,47383272,2
5908634,25991,47383387,5
5908634,25991,47383501,6
5908634,25991,47383469,9
5908634,25991,47383359,10
5908634,25991,47383273,13
5908634,25991,47383508,14
5908634,25991,47383476,17
5908634,25991,47383312,18
5908634,25991,47383365,21
5908634,25991,47383515,22
5908634,25991,47383483,25
5908634,25991,47383374,26
5908634,25991,47383287,29
5908634,25991,47383522,30
5908634,25991,47383418,33
5908634,25991,47383331,34
5908634,25991,47383332,37
5908634,25991,47383459,38
5908634,25991,47383425,41
5908634,25991,47383311,42
5908635,25991,47383293,2
5908635,25991,47383428,3
5908635,25991,47383466,6
5908635,25991,47383360,7
5908635,25991,47383269,10
5908635,25991,47383504,11
5908635,25991,47383472,14
5908635,25991,47383282,15
5908635,25991,47383366,18
5908635,25991,47383511,19
5908635,25991,47383479,22
5908635,25991,47383375,23
5908635,25991,47383371,26
5908635,25991,47383518,27
5908635,25991,47383486,30
5908635,25991,47383315,31
5908635,25991,47383381,34
5908635,25991,47383525,35
5908635,25991,47383421,38
5908635,25991,47383318,39
5908635,25991,47383319,42
5908635,25991,47383495,43
5908636,25991,47383462,1
5908636,25991,47383361,2
5908636,25991,47383275,5
5908636,25991,47383500,6
5908636,25991,47383468,9
5908636,25991,47383283,10
5908636,25991,47383367,13
5908636,25991,47383507,14
5908637,25991,47383285,1
5908637,25991,47383369,4
5908637,25991,47383499,5
5908637,25991,47383461,8
5908637,25991,47383377,9
5908637,25991,47383276,12
5908637,25991,47383506,13
5908637,25991,47383474,16
5908637,25991,47383295,17
5908637,25991,47383384,20
5908637,25991,47383513,21
5908638,25991,47383370,2
5908638,25991,47383429,3
5908638,25991,47383396,6
5908638,25991,47383779,7
5908638,25991,47383777,10
5908638,25991,47383437,11
5908638,25991,47383403,14
5908638,25991,47383389,15
5908639,25991,47383292,2
5908639,25991,47383430,3
5908639,25991,47383397,6
5908639,25991,47383351,7
5908639,25991,47383300,10
5908639,25991,47383438,11
5908639,25991,47383404,14
5908639,25991,47383339,15
5908639,25991,47383340,18
5908639,25991,47383446,19
5908640,25991,47383392,1
5908640,25991,47383767,2
5908640,25991,47383757,5
5908640,25991,47383433,6
5908640,25991,47383399,9
5908640,25991,47383776,10
5908640,25991,47383773,13
5908640,25991,47383441,14
5908640,25991,47383407,17
5908640,25991,47383322,18
5908640,25991,47383323,21
5908640,25991,47383427,22
5908640,25991,47383415,25
5908640,25991,47383765,26
5908640,25991,47383766,29
5908640,25991,47383456,30
5908640,25991,47383494,33
5908640,25991,47383782,36
5908641,25991,47383391,1
5908641,25991,47383299,2
5908641,25991,47383298,5
5908641,25991,47383432,6
5908641,25991,47383398,9
5908641,25991,47383349,10
5908641,25991,47383346,13
5908641,25991,47383440,14
5908641,25991,47383406,17
5908641,25991,47383353,18
5908641,25991,47383314,21
5908641,25991,47383448,22
5908641,25991,47383414,25
5908641,25991,47383337,26
5908641,25991,47383338,29
5908641,25991,47383455,30
5908641,25991,47383493,33
5908641,25991,47383302,34
5908641,25991,47383306,37
5908641,25991,47383460,38
5908642,25991,47383277,2
5908642,25991,47383496,3
5908642,25991,47383394,6
5908642,25991,47383762,7
5908642,25991,47383761,10
5908642,25991,47383435,11
5908642,25991,47383401,14
5908642,25991,47383775,15
5908643,25991,47383497,1
5908643,25991,47383759,2
5908643,25991,47383781,5
5908643,25991,47383431,6
5908643,25991,47383390,9
5908643,25991,47383778,10
5908643,25991,47383774,13
5908643,25991,47383439,14
5908643,25991,47383405,17
5908643,25991,47383335,18
5908643,25991,47383336,21
5908643,25991,47383447,22
5908643,25991,47383413,25
5908643,25991,47383770,26
5908643,25991,47383771,29
5908643,25991,47383454,30
5908643,25991,47383492,33
5908644,25991,47383354,2
5908644,25991,47383529,3
5908644,25991,47383393,6
5908644,25991,47383308,7
5908644,25991,47383347,10
5908644,25991,47383434,11
5908644,25991,47383400,14
5908644,25991,47383348,15
5908644,25991,47383345,18
5908644,25991,47383442,19
5908645,25991,47383619,1
5908645,25991,47383688,4
5908645,25991,47383626,5
5908645,25991,47383698,8
5908645,25991,47383636,9
5908645,25991,47383708,12
5908645,25991,47383647,13
5908645,25991,47383719,16
5908645,25991,47383658,17
5908645,25991,47383730,20
5908645,25991,47383669,21
5908646,25991,47383620,1
5908646,25991,47383690,4
5908646,25991,47383628,5
5908646,25991,47383700,8
5908646,25991,47383638,9
5908646,25991,47383710,12
5908646,25991,47383649,13
5908646,25991,47383721,16
5908646,25991,47383660,17
5908646,25991,47383732,20
5908646,25991,47383671,21
5908646,25991,47383742,24
5908646,25991,47383680,25
5908646,25991,47383753,28
5908646,25991,47383686,29
5908646,25991,47383755,32
5908647,25991,47383687,2
5908647,25991,47383624,3
5908647,25991,47383696,6
5908647,25991,47383634,7
5908647,25991,47383706,10
5908647,25991,47383644,11
5908647,25991,47383716,14
5908647,25991,47383655,15
5908647,25991,47383727,18
5908647,25991,47383666,19
5908648,25991,47383621,1
5908648,25991,47383693,4
5908648,25991,47383631,5
5908648,25991,47383703,8
5908648,25991,47383641,9
5908648,25991,47383713,12
5908648,25991,47383652,13
5908648,25991,47383724,16
5908648,25991,47383663,17
5908648,25991,47383735,20
5908648,25991,47383674,21
5908648,25991,47383745,24
5908648,25991,47383682,25
5908648,25991,47383754,28
5908649,25991,47383622,1
5908649,25991,47383694,4
5908649,25991,47383632,5
5908649,25991,47383704,8
5908649,25991,47383642,9
5908649,25991,47383714,12
5908649,25991,47383653,13
5908649,25991,47383725,16
5908649,25991,47383664,17
5908649,25991,47383736,20
5908649,25991,47383675,21
5908649,25991,47383746,24
5908649,25991,47383683,25
5908649,25991,47383756,28
5908650,25991,47383623,1
5908650,25991,47383695,4
5908650,25991,47383633,5
5908650,25991,47383705,8
5908650,25991,47383643,9
5908650,25991,47383715,12
5908650,25991,47383654,13
5908650,25991,47383726,16
5908650,25991,47383665,17
5908650,25991,47383737,20
5908650,25991,47383676,21
5908650,25991,47383748,24
5908651,25991,47383625,1
5908651,25991,47383697,4
5908651,25991,47383635,5
5908651,25991,47383707,8
5908651,25991,47383645,9
5908651,25991,47383717,12
5908651,25991,47383656,13
5908651,25991,47383728,16
5908651,25991,47383667,17
5908651,25991,47383738,20
5908652,25991,47383692,2
5908652,25991,47383630,3
5908652,25991,47383702,6
5908652,25991,47383640,7
5908652,25991,47383712,10
5908652,25991,47383651,11
5908652,25991,47383723,14
5908652,25991,47383662,15
5908652,25991,47383734,18
5908653,25991,47383395,1
5908653,25991,47383289,2
5908653,25991,47383350,5
5908653,25991,47383436,6
5908653,25991,47383402,9
5908653,25991,47383329,10
5908653,25991,47383330,13
5908653,25991,47383444,14
5908653,25991,47383410,17
5908653,25991,47383320,18
5908653,25991,47383321,21
5908653,25991,47383451,22
5908653,25991,47383489,25
5908653,25991,47383372,26
5908653,25991,47383268,29
5908653,25991,47383528,30
5908653,25991,47383424,33
5908653,25991,47383279,34
5908654,25991,47383531,2
5908654,25991,47383575,5
5908654,25991,47383534,8
5908654,25991,47383578,11
5908654,25991,47383537,14
5908654,25991,47383582,17
5908654,25991,47383541,20
5908654,25991,47383586,23
5908654,25991,47383546,26
5908654,25991,47383592,29
5908654,25991,47383552,32
5908654,25991,47383598,35
5908654,25991,47383558,38
5908654,25991,47383604,41
5908654,25991,47383564,44
5908654,25991,47383609,47
5908654,25991,47383568,50
5908654,25991,47383613,53
5908654,25991,47383572,56
5908654,25991,47383617,59
5908655,25991,47383532,2
5908655,25991,47383576,5
5908655,25991,47383535,8
5908655,25991,47383579,11
5908655,25991,47383538,14
5908655,25991,47383583,17
5908655,25991,47383788,20
5908655,25991,47383588,23
5908655,25991,47383548,26
5908655,25991,47383594,29
5908655,25991,47383555,32
5908655,25991,47383601,35
5908655,25991,47383561,38
5908655,25991,47383793,41
5908655,25991,47383566,44
5908656,25991,47383791,2
5908656,25991,47383539,5
5908656,25991,47383584,8
5908656,25991,47383543,11
5908656,25991,47383589,14
5908656,25991,47383549,17
5908656,25991,47383595,20
5908656,25991,47383556,23
5908656,25991,47383602,26
5908656,25991,47383562,29
5908656,25991,47383607,32
5908656,25991,47383790,35
5908656,25991,47383611,38
5908656,25991,47383570,41
5908656,25991,47383615,44
5908656,25991,47383574,47
5908657,25991,47383786,2
5908657,25991,47383792,5
5908657,25991,47383542,8
5908657,25991,47383587,11
5908657,25991,47383547,14
5908657,25991,47383593,17
5908657,25991,47383553,20
